Title,Translation,Color,Duration,Speaker,Nextsubtitle,Delaytonextsubtitle,Style
barney/soundsright.wav,#soundsright,Blue,,#HalfLife_Security,,,
barney/standback.wav,#standback,Blue,,#HalfLife_Security,,,
barney/standguard.wav,#standguard,Blue,,#HalfLife_Security,,,
barney/stench.wav,#stench,Blue,,#HalfLife_Security,,,
barney/stop1.wav,#stop1,Blue,,#HalfLife_Security,,,
barney/stop2.wav,#stop2,Blue,,#HalfLife_Security,,,
barney/stophere.wav,#stophere,Blue,,#HalfLife_Security,,,
barney/survive.wav,#survive,Blue,,#HalfLife_Security,,,
barney/targetpractice.wav,#targetpractice,Blue,,#HalfLife_Security,,,
barney/teamup1.wav,#teamup1,Blue,,#HalfLife_Security,,,
barney/teamup2.wav,#teamup2,Blue,,#HalfLife_Security,,,
barney/thinking.wav,#thinking,Blue,,#HalfLife_Security,,,
barney/waitin.wav,#waitin,Blue,,#HalfLife_Security,,,
barney/wayout.wav,#wayout,Blue,,#HalfLife_Security,,,
barney/whatgood.wav,#whatgood,Blue,,#HalfLife_Security,,,
barney/whatisthat.wav,#whatisthat,Blue,,#HalfLife_Security,,,
barney/whatsgoingon.wav,#whatsgoingon,Blue,,#HalfLife_Security,,,
barney/workingonstuff.wav,#workingonstuff,Blue,,#HalfLife_Security,,,
barney/yessir.wav,#yessir,Blue,,#HalfLife_Security,,,
barney/youbet.wav,#youbet,Blue,,#HalfLife_Security,,,
barney/youeverseen.wav,#youeverseen,Blue,,#HalfLife_Security,,,
barney/yougotit.wav,#yougotit,Blue,,#HalfLife_Security,,,
barney/youhearthat.wav,#youhearthat,Blue,,#HalfLife_Security,,,
barney/youneedmedic.wav,#youneedmedic,Blue,,#HalfLife_Security,,,
barney/youtalkmuch.wav,#youtalkmuch,Blue,,#HalfLife_Security,,,
barney/yup.wav,#yup,Blue,,#HalfLife_Security,,,
